[2026-02-20 11:35:21] | 담당 AI: 전략 잼 | 출처: Barchart | 타겟: 온도 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 74.8%
[2026-02-20 13:09:09] | 담당 AI: 수집 잼 | 출처: AlphaQuery | 타겟: 수이 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 97.2%
[2026-02-20 13:09:14] | 담당 AI: 전략 잼 | 출처: HyblockCapital | 타겟: 제로엑스 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 86.5%
[2026-02-20 13:09:18] | 담당 AI: 행동 잼 | 출처: Birdeye.so | 타겟: 수이 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 77.9%
[2026-02-20 13:09:23] | 담당 AI: 정렬 잼 | 출처: Cryptowat.ch | 타겟: 제로엑스 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 81.7%
[2026-02-20 13:09:26] | 담당 AI: 전략 잼 | 출처: LookIntoBitcoin | 타겟: 리플 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 79.2%
[2026-02-20 13:09:29] | 담당 AI: 행동 잼 | 출처: MarketChameleon | 타겟: 리플 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 71.9%
[2026-02-20 13:09:32] | 담당 AI: 타이밍 잼 | 출처: Whalemap | 타겟: 솔라나 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 83.7%
[2026-02-20 13:09:35] | 담당 AI: 가디언 잼 | 출처: Birdeye.so | 타겟: 제로엑스 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 75.7%
[2026-02-20 13:09:38] | 담당 AI: 타이밍 잼 | 출처: Investing.com | 타겟: 온도 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 97.3%
[2026-02-20 13:09:43] | 담당 AI: 가디언 잼 | 출처: LookIntoBitcoin | 타겟: 솔라나 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 76.3%
[2026-02-20 13:09:47] | 담당 AI: 가디언 잼 | 출처: GoCharting | 타겟: 제로엑스 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 87.3%
[2026-02-20 13:09:49] | 담당 AI: 수집 잼 | 출처: TradingEconomics | 타겟: 비트코인 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 75.2%
[2026-02-20 13:09:53] | 담당 AI: 수집 잼 | 출처: Investing.com | 타겟: 수이 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 70.7%
[2026-02-20 13:09:56] | 담당 AI: 수집 잼 | 출처: DexScreener | 타겟: 비트코인 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 91.1%
[2026-02-20 13:10:00] | 담당 AI: 행동 잼 | 출처: TensorCharts | 타겟: 수이 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 86.5%
[2026-02-20 13:10:04] | 담당 AI: 전략 잼 | 출처: Koyfin | 타겟: 제로엑스 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 76.8%
[2026-02-20 13:10:09] | 담당 AI: 타이밍 잼 | 출처: Birdeye.so | 타겟: 리플 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 71.5%
[2026-02-20 13:10:13] | 담당 AI: 수집 잼 | 출처: GoCharting | 타겟: 솔라나 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 73.1%
[2026-02-20 13:10:16] | 담당 AI: 전략 잼 | 출처: GoCharting | 타겟: 수이 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 97.6%
[2026-02-20 13:10:18] | 담당 AI: 타이밍 잼 | 출처: DexScreener | 타겟: 솔라나 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 77.0%
[2026-02-20 13:10:23] | 담당 AI: 수집 잼 | 출처: Barchart | 타겟: 리플 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 83.7%
[2026-02-20 13:10:27] | 담당 AI: 수집 잼 | 출처: Messari | 타겟: 제로엑스 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 72.2%
[2026-02-20 13:10:31] | 담당 AI: 행동 잼 | 출처: TradingView | 타겟: 리플 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 71.8%
[2026-02-20 13:10:36] | 담당 AI: 행동 잼 | 출처: LookIntoBitcoin | 타겟: 비트코인 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 79.1%
[2026-02-20 13:10:40] | 담당 AI: 전략 잼 | 출처: ATAS | 타겟: 수이 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 88.7%
[2026-02-20 13:10:43] | 담당 AI: 정렬 잼 | 출처: MarketChameleon | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 92.1%
[2026-02-20 13:10:48] | 담당 AI: 정렬 잼 | 출처: GoCharting | 타겟: 이더리움 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 79.8%
[2026-02-20 13:10:52] | 담당 AI: 타이밍 잼 | 출처: Koyfin | 타겟: 수이 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 95.8%
[2026-02-20 13:10:56] | 담당 AI: 타이밍 잼 | 출처: MarketChameleon | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 90.7%
[2026-02-20 13:10:59] | 담당 AI: 타이밍 잼 | 출처: CoinGecko | 타겟: 비트코인 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 85.5%
[2026-02-20 13:11:02] | 담당 AI: 수집 잼 | 출처: Investing.com | 타겟: 수이 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 77.4%
[2026-02-20 13:11:05] | 담당 AI: 타이밍 잼 | 출처: TensorCharts | 타겟: 수이 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 91.3%
[2026-02-20 13:11:10] | 담당 AI: 가디언 잼 | 출처: Barchart | 타겟: 이더리움 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 96.5%
[2026-02-20 13:11:14] | 담당 AI: 타이밍 잼 | 출처: Dropstab | 타겟: 리플 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 80.4%
[2026-02-20 13:11:17] | 담당 AI: 가디언 잼 | 출처: StockCharts | 타겟: 이더리움 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 74.3%
[2026-02-20 13:11:20] | 담당 AI: 수집 잼 | 출처: Glassnode | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 73.6%
[2026-02-20 13:11:24] | 담당 AI: 정렬 잼 | 출처: Glassnode | 타겟: 제로엑스 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 90.6%
[2026-02-20 13:11:28] | 담당 AI: 가디언 잼 | 출처: TradingView | 타겟: 솔라나 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 90.4%
[2026-02-20 13:11:31] | 담당 AI: 정렬 잼 | 출처: Exocharts | 타겟: 이더리움 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 93.8%
[2026-02-20 13:11:34] | 담당 AI: 수집 잼 | 출처: TrendSpider | 타겟: 수이 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 74.0%
[2026-02-20 13:11:38] | 담당 AI: 전략 잼 | 출처: LookIntoBitcoin | 타겟: 제로엑스 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 93.0%
[2026-02-20 13:11:42] | 담당 AI: 수집 잼 | 출처: HyblockCapital | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 92.4%
[2026-02-20 13:11:44] | 담당 AI: 행동 잼 | 출처: TradingLite | 타겟: 온도 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 74.0%
[2026-02-20 13:11:47] | 담당 AI: 정렬 잼 | 출처: Aggr.trade | 타겟: 솔라나 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 78.4%
[2026-02-20 13:11:50] | 담당 AI: 가디언 잼 | 출처: Glassnode | 타겟: 제로엑스 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 90.7%
[2026-02-20 13:11:53] | 담당 AI: 정렬 잼 | 출처: Velo.xyz | 타겟: 비트코인 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 77.9%
[2026-02-20 13:11:55] | 담당 AI: 행동 잼 | 출처: Cryptowat.ch | 타겟: 솔라나 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 71.4%
[2026-02-20 13:11:59] | 담당 AI: 전략 잼 | 출처: CoinGecko | 타겟: 이더리움 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 94.2%
[2026-02-20 13:12:01] | 담당 AI: 정렬 잼 | 출처: GoCharting | 타겟: 제로엑스 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 97.7%
[2026-02-20 13:12:06] | 담당 AI: 행동 잼 | 출처: Finviz | 타겟: 제로엑스 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 81.8%
[2026-02-20 13:12:10] | 담당 AI: 전략 잼 | 출처: LookIntoBitcoin | 타겟: 이더리움 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 73.0%
[2026-02-20 13:12:12] | 담당 AI: 타이밍 잼 | 출처: Barchart | 타겟: 제로엑스 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 79.3%
[2026-02-20 13:12:15] | 담당 AI: 정렬 잼 | 출처: Aggr.trade | 타겟: 솔라나 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 73.6%
[2026-02-20 13:12:18] | 담당 AI: 행동 잼 | 출처: Koyfin | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 91.2%
[2026-02-20 13:12:21] | 담당 AI: 가디언 잼 | 출처: TrendSpider | 타겟: 이더리움 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 88.4%
[2026-02-20 13:12:24] | 담당 AI: 수집 잼 | 출처: Dropstab | 타겟: 수이 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 76.7%
[2026-02-20 13:12:27] | 담당 AI: 가디언 잼 | 출처: Cryptowat.ch | 타겟: 수이 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 83.8%
[2026-02-20 13:12:29] | 담당 AI: 수집 잼 | 출처: TrendSpider | 타겟: 수이 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 97.2%
[2026-02-20 13:12:31] | 담당 AI: 전략 잼 | 출처: GoCharting | 타겟: 리플 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 90.6%
[2026-02-20 13:12:36] | 담당 AI: 전략 잼 | 출처: Dropstab | 타겟: 리플 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 75.2%
[2026-02-20 13:12:39] | 담당 AI: 전략 잼 | 출처: Bookmap | 타겟: 수이 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 81.8%
[2026-02-20 13:12:43] | 담당 AI: 행동 잼 | 출처: CoinMarketCap | 타겟: 비트코인 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 78.8%
[2026-02-20 13:12:47] | 담당 AI: 타이밍 잼 | 출처: Dropstab | 타겟: 수이 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 83.7%
[2026-02-20 13:12:51] | 담당 AI: 전략 잼 | 출처: TensorCharts | 타겟: 제로엑스 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 78.2%
[2026-02-20 13:12:56] | 담당 AI: 행동 잼 | 출처: Birdeye.so | 타겟: 이더리움 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 74.3%
[2026-02-20 13:12:58] | 담당 AI: 수집 잼 | 출처: DexScreener | 타겟: 리플 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 98.9%
[2026-02-20 13:13:02] | 담당 AI: 전략 잼 | 출처: Bookmap | 타겟: 솔라나 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 72.3%
[2026-02-20 13:13:04] | 담당 AI: 가디언 잼 | 출처: Finviz | 타겟: 온도 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 97.2%
[2026-02-20 13:13:07] | 담당 AI: 정렬 잼 | 출처: HyblockCapital | 타겟: 리플 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 78.5%
[2026-02-20 13:13:09] | 담당 AI: 행동 잼 | 출처: TradingEconomics | 타겟: 리플 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 96.6%
[2026-02-20 13:13:12] | 담당 AI: 행동 잼 | 출처: MarketChameleon | 타겟: 이더리움 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 79.8%
[2026-02-20 13:13:15] | 담당 AI: 타이밍 잼 | 출처: StockCharts | 타겟: 리플 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 71.9%
[2026-02-20 13:13:19] | 담당 AI: 가디언 잼 | 출처: Cryptowat.ch | 타겟: 리플 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 82.9%
[2026-02-20 13:13:21] | 담당 AI: 타이밍 잼 | 출처: AlphaQuery | 타겟: 비트코인 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 94.0%
[2026-02-20 13:13:24] | 담당 AI: 정렬 잼 | 출처: DexScreener | 타겟: 비트코인 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 89.3%
[2026-02-20 13:13:29] | 담당 AI: 정렬 잼 | 출처: Aggr.trade | 타겟: 리플 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 84.9%
[2026-02-20 13:13:32] | 담당 AI: 가디언 잼 | 출처: Whalemap | 타겟: 솔라나 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 94.0%
[2026-02-20 13:13:34] | 담당 AI: 정렬 잼 | 출처: Bookmap | 타겟: 솔라나 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 74.7%
[2026-02-20 13:13:37] | 담당 AI: 행동 잼 | 출처: Messari | 타겟: 수이 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 92.4%
[2026-02-20 13:13:40] | 담당 AI: 정렬 잼 | 출처: Finviz | 타겟: 비트코인 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 93.7%
[2026-02-20 13:13:45] | 담당 AI: 가디언 잼 | 출처: Investing.com | 타겟: 제로엑스 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 72.3%
[2026-02-20 13:13:48] | 담당 AI: 수집 잼 | 출처: Barchart | 타겟: 온도 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 71.8%
[2026-02-20 13:13:53] | 담당 AI: 타이밍 잼 | 출처: Birdeye.so | 타겟: 제로엑스 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 92.3%
[2026-02-20 13:13:57] | 담당 AI: 정렬 잼 | 출처: Coinglass | 타겟: 비트코인 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 86.8%
[2026-02-20 13:14:01] | 담당 AI: 수집 잼 | 출처: Birdeye.so | 타겟: 수이 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 74.7%
[2026-02-20 13:14:05] | 담당 AI: 정렬 잼 | 출처: Dropstab | 타겟: 비트코인 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 72.0%
[2026-02-20 13:14:09] | 담당 AI: 타이밍 잼 | 출처: Glassnode | 타겟: 온도 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 77.2%
[2026-02-20 13:14:14] | 담당 AI: 가디언 잼 | 출처: CoinMarketCap | 타겟: 이더리움 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 96.1%
[2026-02-20 13:14:18] | 담당 AI: 타이밍 잼 | 출처: TradingLite | 타겟: 리플 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 91.0%
[2026-02-20 13:14:21] | 담당 AI: 행동 잼 | 출처: TradingView | 타겟: 수이 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 89.0%
[2026-02-20 13:14:25] | 담당 AI: 가디언 잼 | 출처: Whalemap | 타겟: 비트코인 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 70.0%
[2026-02-20 13:14:29] | 담당 AI: 행동 잼 | 출처: Cryptowat.ch | 타겟: 비트코인 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 98.8%
[2026-02-20 13:14:32] | 담당 AI: 수집 잼 | 출처: DexScreener | 타겟: 비트코인 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 82.7%
[2026-02-20 13:14:35] | 담당 AI: 타이밍 잼 | 출처: LookIntoBitcoin | 타겟: 이더리움 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 83.2%
[2026-02-20 13:14:39] | 담당 AI: 가디언 잼 | 출처: TradingEconomics | 타겟: 리플 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 83.1%
[2026-02-20 13:14:43] | 담당 AI: 수집 잼 | 출처: TradingView | 타겟: 수이 | 분석내용: 오더북(호가창) 유동성 스푸핑 감지 | 시스템 신뢰도: 85.5%
[2026-02-20 13:14:47] | 담당 AI: 수집 잼 | 출처: LookIntoBitcoin | 타겟: 이더리움 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 76.5%
[2026-02-20 13:14:50] | 담당 AI: 행동 잼 | 출처: TrendSpider | 타겟: 리플 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 81.3%
[2026-02-20 13:14:54] | 담당 AI: 행동 잼 | 출처: TensorCharts | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 77.1%
[2026-02-20 13:14:57] | 담당 AI: 가디언 잼 | 출처: Birdeye.so | 타겟: 리플 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 82.9%
[2026-02-20 13:14:59] | 담당 AI: 타이밍 잼 | 출처: Coinglass | 타겟: 온도 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 84.5%
[2026-02-20 13:15:03] | 담당 AI: 가디언 잼 | 출처: TrendSpider | 타겟: 이더리움 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 73.6%
[2026-02-20 13:15:06] | 담당 AI: 가디언 잼 | 출처: CoinMarketCap | 타겟: 제로엑스 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 98.9%
[2026-02-20 13:15:09] | 담당 AI: 전략 잼 | 출처: TensorCharts | 타겟: 이더리움 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 98.9%
[2026-02-20 13:15:12] | 담당 AI: 전략 잼 | 출처: ATAS | 타겟: 온도 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 76.7%
[2026-02-20 13:15:15] | 담당 AI: 전략 잼 | 출처: AlphaQuery | 타겟: 수이 | 분석내용: 청산 맵 히트맵 저항선 확인 | 시스템 신뢰도: 94.4%
[2026-02-20 13:15:18] | 담당 AI: 타이밍 잼 | 출처: Exocharts | 타겟: 솔라나 | 분석내용: 온체인 고래 지갑 대규모 이동 포착 | 시스템 신뢰도: 88.9%
[2026-02-20 13:15:22] | 담당 AI: 행동 잼 | 출처: Barchart | 타겟: 온도 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 90.9%
[2026-02-20 13:15:26] | 담당 AI: 가디언 잼 | 출처: Dropstab | 타겟: 리플 | 분석내용: RSI/MACD 다이버전스 발생 | 시스템 신뢰도: 98.7%
[2026-02-20 13:15:29] | 담당 AI: 가디언 잼 | 출처: Barchart | 타겟: 솔라나 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 88.1%
[2026-02-20 13:15:33] | 담당 AI: 수집 잼 | 출처: Dropstab | 타겟: 비트코인 | 분석내용: MVRV Z-Score 바닥권 도달 | 시스템 신뢰도: 92.4%
[2026-02-20 13:15:35] | 담당 AI: 타이밍 잼 | 출처: Coinglass | 타겟: 제로엑스 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 91.3%
[2026-02-20 13:15:39] | 담당 AI: 정렬 잼 | 출처: Cryptowat.ch | 타겟: 수이 | 분석내용: 미결제약정(OI) 급증 경고 | 시스템 신뢰도: 84.1%
[2026-02-20 13:15:41] | 담당 AI: 전략 잼 | 출처: TensorCharts | 타겟: 온도 | 분석내용: 펀딩비(Funding Rate) 과열 해소 | 시스템 신뢰도: 73.0%
[2026-02-20 13:15:43] | 담당 AI: 가디언 잼 | 출처: Barchart | 타겟: 이더리움 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 75.6%
[2026-02-20 13:15:46] | 담당 AI: 전략 잼 | 출처: TrendSpider | 타겟: 수이 | 분석내용: CVD(누적 볼륨 델타) 매수세 전환 | 시스템 신뢰도: 83.0%
[2026-02-20 13:15:49] | 담당 AI: 타이밍 잼 | 출처: TradingLite | 타겟: 비트코인 | 분석내용: 스마트머니(Smart Money) 매집 구간 진입 | 시스템 신뢰도: 90.4%
